BALCONY_GUARDS,CONFIRMED_STOREYS,CONFIRMED_UNITS,ELEVATORS,ENTRANCE_DOORS_WINDOWS,ENTRANCE_LOBBY,EVALUATION_COMPLETED_ON,EXTERIOR_CLADDING,EXTERIOR_GROUNDS,EXTERIOR_WALKWAYS,GARBAGE_BIN_STORAGE_AREA,GARBAGE_CHUTE_ROOMS,GRAFFITI,GRID,INTERIOR_LIGHTING_LEVELS,INTERIOR_WALL_CEILING_FLOOR,INTERNAL_GUARDS_HANDRAILS,LATITUDE,LAUNDRY_ROOMS,LONGITUDE,NO_OF_AREAS_EVALUATED,OTHER_FACILITIES,PARKING_AREA,PROPERTY_TYPE,RESULTS_OF_SCORE,RSN,SCORE,SECURITY,SITE_ADDRESS,STAIRWELLS,STORAGE_AREAS_LOCKERS,WARD,WARDNAME,WATER_PEN_EXT_BLDG_ELEMENTS,X,Y,YEAR_BUILT,YEAR_EVALUATED,YEAR_REGISTERED,_id
4,5,24,3,3,3,2017-12-08,3,3,3,3,N/A,5,W0231,3,3,4,43.64890631,3,-79.568879209,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155395,68,3,500 THE WEST MALL,4,N/A,02,Etobicoke Centre,5,299225.155,4834139.812,1969,2017,2018,36592
N/A,4,34,N/A,3,3,2017-12-08,3,3,4,4,N/A,5,W0229,3,3,3,43.6641680509,N/A,-79.5231261637,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155322,65,3,308 THE KINGSWAY,3,3,02,Etobicoke Centre,3,302919.2,4835802.229,1952,2017,,36593
N/A,4,15,N/A,3,3,2017-12-08,3,3,3,4,N/A,5,W0229,3,3,3,43.6650849124,N/A,-79.5230752118,14,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155313,64,3,315 THE KINGSWAY,3,N/A,02,Etobicoke Centre,3,302923.345,4835904.087,1952,2017,,36594
3,27,214,3,3,4,2017-12-08,3,4,4,4,3,3,W0521,3,2,4,43.7078718117,3,-79.5341521524,20,3,2,PRIVATE,Evaluation needs to be conducted in 1 year,4155993,64,4,2460 WESTON RD,2,3,05,York South-Weston,4,302032.14,4840657.833,1973,2017,2017,36595
3,12,118,3,3,4,2017-12-08,3,3,3,3,3,5,S1421,3,3,4,43.6886962162,3,-79.3510054623,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154113,63,2,75 COSBURN AVE,3,N/A,14,Toronto-Danforth,3,316795.927,4838537.506,1968,2017,2018,36596
3,11,86,3,3,3,2017-12-08,3,2,2,3,N/A,4,S1421,3,2,4,43.6888266682,2,-79.3502448679,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154114,56,3,91 COSBURN AVE,2,N/A,14,Toronto-Danforth,3,316857.213,4838552.103,1986,2017,2018,36597
2,7,140,3,3,3,2017-12-08,3,4,4,3,N/A,5,S1421,2,3,4,43.6894490908,4,-79.3500408612,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154128,63,3,100 COSBURN AVE,3,2,14,Toronto-Danforth,3,316873.531,4838621.28,1961,2017,2017,36598
3,6,52,3,3,4,2017-12-08,3,4,4,4,N/A,5,W0524,3,3,4,43.7058930244,3,-79.5316964663,18,4,2,PRIVATE,Evaluation needs to be conducted in 2 years,4155162,71,4,2360 WESTON RD,4,N/A,05,York South-Weston,4,302229.954,4840437.92,1968,2017,2018,36599
3,27,214,4,3,4,2017-12-08,4,4,3,4,3,5,W0521,3,2,4,43.7075252004,3,-79.5347078156,19,3,2,PRIVATE,Evaluation needs to be conducted in 2 years,4155992,67,4,2450 WESTON RD,2,N/A,05,York South-Weston,4,301987.342,4840619.345,1972,2017,2017,36600
N/A,4,33,4,4,4,2017-12-08,3,3,4,3,N/A,5,W0524,4,4,3,43.7047119862,4,-79.529254423,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155166,73,3,2278 WESTON RD,3,N/A,05,York South-Weston,4,302426.713,4840306.64,1961,2017,2018,36601
5,10,186,4,5,5,2017-12-08,5,5,5,5,4,5,W0728,4,4,5,,5,,19,5,5,PRIVATE,Evaluation needs to be conducted in 3 years,4288285,95,4,6 VENA WAY,5,N/A,07,Humber River-Black Creek,5,301514.496,4845402.639,2016,2017,2018,36602
N/A,13,525,3,3,4,2017-12-08,3,4,4,3,3,5,S1028,4,3,3,43.6451383038,4,-79.4098140977,18,4,4,PRIVATE,Evaluation needs to be conducted in 2 years,4153140,72,4,798 RICHMOND ST W,4,N/A,10,Spadina-Fort York,3,312060.214,4833691.505,1970,2017,2017,36603
5,20,210,5,5,5,2017-12-08,4,4,4,4,4,5,E2225,5,5,5,43.77626173,5,-79.320962704,18,N/A,5,PRIVATE,Evaluation needs to be conducted in 3 years,4166721,92,4,8 CHICHESTER PL,5,N/A,22,Scarborough-Agincourt,4,319196.64,4848271.343,2012,2017,2017,36604
2,16,220,5,4,4,2017-12-08,2,4,5,3,2,5,E2225,2,3,3,43.776428638,3,-79.321483526,18,N/A,5,PRIVATE,Evaluation needs to be conducted in 2 years,4250524,70,4,10 CHICHESTER PL,4,N/A,22,Scarborough-Agincourt,3,319154.674,4848289.796,1971,2017,2017,36605
2,14,189,5,5,5,2017-12-08,2,3,4,2,4,5,E2225,3,4,3,43.777312321,3,-79.321766948,19,5,3,PRIVATE,Evaluation needs to be conducted in 2 years,4152853,72,4,20 CHICHESTER PL,3,N/A,22,Scarborough-Agincourt,3,319131.65,4848387.918,1970,2017,2017,36606
N/A,7,138,4,4,3,2017-12-08,4,3,4,4,3,4,S1935,4,4,4,43.6784677193,4,-79.3014590112,18,4,4,SOCIAL HOUSING,Evaluation needs to be conducted in 2 years,4153712,77,4,550 KINGSTON RD,4,N/A,19,Beaches-East York,4,320792.82,4837409.477,1985,2017,2017,36607
4,8,68,4,4,4,2017-12-08,4,4,4,4,N/A,5,S1935,4,4,2,43.6788159908,4,-79.2997075141,17,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4153711,79,4,600 KINGSTON RD,4,N/A,19,Beaches-East York,4,320933.949,4837448.512,1957,2017,2017,36608
N/A,4,38,N/A,3,3,2017-12-08,4,3,3,3,N/A,5,S1421,4,3,3,43.6907938758,3,-79.3550051135,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154137,67,4,1243 BROADVIEW AVE,3,N/A,14,Toronto-Danforth,3,316473.095,4838770.007,1955,2017,,36609
N/A,3,11,N/A,3,3,2017-12-08,3,3,3,3,N/A,5,N0630,3,3,3,43.7449473955,2,-79.4355426861,15,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4154688,57,2,4087 BATHURST ST,3,N/A,06,York Centre,2,309976.028,4844777.99,1958,2017,2018,36610
N/A,3,10,N/A,3,2,2017-12-08,2,3,3,3,N/A,3,N0630,2,3,3,43.7451902224,2,-79.4355554925,15,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4154689,51,2,4089 BATHURST ST,3,N/A,06,York Centre,2,309974.977,4844804.968,1953,2017,,36611
4,4,41,4,3,3,2017-12-08,3,3,3,3,N/A,5,S1226,4,3,3,43.6969871839,3,-79.4048152575,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153937,67,4,755 AVENUE RD,3,3,12,Toronto-St. Paul's,3,312456.901,4839452.269,1952,2017,2019,36612
3,4,10,N/A,3,3,2017-12-08,3,3,3,3,N/A,5,S1227,3,3,3,43.6992180008,3,-79.4058760142,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153996,63,3,873 AVENUE RD,3,N/A,12,Toronto-St. Paul's,3,312371.12,4839700.014,1952,2017,2018,36613
3,3,10,N/A,3,3,2017-12-08,3,3,3,3,N/A,5,S1227,3,3,3,43.6993433879,3,-79.4059378542,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153997,63,3,875 AVENUE RD,3,N/A,12,Toronto-St. Paul's,3,312366.12,4839713.939,1950,2017,2018,36614
N/A,3,11,N/A,4,4,2017-12-08,4,4,4,4,N/A,5,W0529,2,3,4,43.7043754257,N/A,-79.4779098871,15,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154303,73,3,16 ARROWSMITH AVE,3,N/A,05,York South-Weston,4,306564.853,4840268.915,1953,2017,2018,36615
3,10,80,2,3,3,2017-12-08,3,3,2,2,N/A,5,S0437,2,2,4,43.6351191889,3,-79.4356564648,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4152992,54,2,100 JAMESON AVE,2,N/A,04,Parkdale-High Park,3,309976.196,4832576.633,1960,2017,2018,36616
3,7,91,3,3,4,2017-12-08,3,3,2,3,N/A,5,S0437,2,3,2,43.6354676249,3,-79.43575281,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4152991,59,3,110 JAMESON AVE,3,N/A,04,Parkdale-High Park,3,309968.393,4832615.335,1960,2017,,36617
2,7,90,3,3,3,2017-12-08,3,3,2,3,N/A,5,S0437,3,4,2,43.6358540474,3,-79.4359351656,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4152990,59,3,120 JAMESON AVE,3,N/A,04,Parkdale-High Park,3,309953.647,4832658.252,1960,2017,,36618
3,6,66,3,3,3,2017-12-08,3,2,3,3,N/A,2,S0436,2,2,3,43.6376650671,2,-79.435751998,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4153031,51,3,157 JAMESON AVE,2,N/A,04,Parkdale-High Park,2,309968.274,4832859.448,1965,2017,2018,36619
3,4,11,N/A,3,2,2017-12-08,3,3,3,3,N/A,2,S0934,2,2,3,43.6597666978,3,-79.4348680192,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153161,54,3,1121 BLOOR ST W,2,N/A,09,Davenport,3,310037.689,4835314.866,1926,2017,,36620
4,4,50,N/A,4,3,2017-12-08,4,4,3,3,N/A,5,S1421,3,3,3,43.6870714875,3,-79.3548247563,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154110,68,3,12 BATER AVE,3,3,14,Toronto-Danforth,4,316488.358,4838356.478,1927,2017,2018,36621
N/A,3,28,N/A,2,2,2017-12-08,2,2,3,2,N/A,4,W0532,3,3,3,43.6921471253,2,-79.4794625352,15,N/A,2,PRIVATE,Building Audit,4155115,48,2,9 GREENTREE CRT,2,N/A,05,York South-Weston,2,306440.017,4838910.374,1956,2017,,36622
N/A,5,35,N/A,3,3,2017-12-08,4,3,3,3,N/A,3,S0933,3,4,3,43.6507303054,3,-79.4393963324,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153078,67,4,301 LANSDOWNE AVE,4,N/A,09,Davenport,4,309673.184,4834310.706,1932,2017,,36623
4,15,350,3,4,4,2017-12-08,3,3,3,3,3,4,W0529,3,3,3,43.7054180727,4,-79.4894721065,19,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154299,67,3,1577 LAWRENCE AVE W,3,N/A,05,York South-Weston,4,305632.974,4840384.601,1970,2017,2018,36624
4,3,12,N/A,3,3,2017-12-08,4,4,4,3,N/A,5,N0823,4,3,4,43.7325638685,N/A,-79.4373956547,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154532,72,3,86 NEPTUNE DR,3,N/A,08,Eglinton-Lawrence,4,309827.801,4843402.16,1956,2017,,36625
3,3,11,N/A,3,2,2017-12-08,3,3,3,3,N/A,5,N0823,2,2,3,43.732494717,2,-79.4377218694,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154533,56,3,88 NEPTUNE DR,3,2,08,Eglinton-Lawrence,3,309801.528,4843394.458,1956,2017,,36626
3,3,11,N/A,3,3,2017-12-08,2,3,2,3,N/A,5,S1133,2,3,2,43.6621199142,2,-79.4122665445,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153465,55,3,481 PALMERSTON BLVD,3,N/A,11,University-Rosedale,2,311860.32,4835577.963,1907,2017,,36627
3,4,21,N/A,3,2,2017-12-08,2,2,3,3,N/A,5,S1133,2,3,2,43.6637893131,N/A,-79.4136043966,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153172,53,2,532 PALMERSTON BLVD,3,N/A,11,University-Rosedale,2,311752.224,4835763.318,1911,2017,2018,36628
4,3,12,N/A,3,3,2017-12-08,4,4,4,4,N/A,5,S1942,4,4,2,43.669187774,3,-79.297155486,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4255508,72,3,55 LEE AVE,3,4,19,Beaches-East York,4,321142.042,4836380.305,1955,2017,2018,36629
2,13,153,3,2,3,2017-12-08,2,3,3,2,2,4,W0124,3,2,3,43.7388442337,3,-79.578720865,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155447,54,3,2435 KIPLING AVE,2,N/A,01,Etobicoke North,4,298443.619,4844101.085,1965,2017,2018,36630
3,3,12,N/A,3,3,2017-12-08,4,3,3,3,N/A,5,N0823,3,4,3,43.7317413513,3,-79.4381699368,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154501,66,3,91 NEPTUNE DR,3,N/A,08,Eglinton-Lawrence,4,309765.496,4843310.737,1957,2017,2019,36631
3,3,12,N/A,3,3,2017-12-08,3,3,3,3,N/A,5,N0823,2,3,3,43.730483195,3,-79.438671101,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154539,60,3,102 RAJAH ST,3,2,08,Eglinton-Lawrence,3,309724.963,4843171.886,1960,2017,2018,36632
4,4,15,N/A,3,4,2017-12-07,4,3,3,4,N/A,5,E2029,3,3,3,43.6993092047,3,-79.2737528406,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4152592,70,3,186 DANFORTH RD,4,N/A,20,Scarborough Southwest,4,323020.454,4839730.543,1962,2017,2018,36633
3,16,171,3,2,3,2017-12-07,2,2,2,2,2,4,W0730,3,2,3,43.757886117,2,-79.511912431,19,3,2,PRIVATE,Building Audit,4154234,49,3,1825 FINCH AVE W,2,N/A,07,Humber River-Black Creek,2,303825.107,4846214.47,1971,2017,2017,36634
3,4,18,3,3,3,2017-12-07,3,2,2,3,N/A,5,E2037,2,3,2,43.7283659321,3,-79.228113442,17,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4152778,55,3,3171 KINGSTON RD,2,N/A,20,Scarborough Southwest,3,326688.443,4842969.629,1960,2017,2018,36635
3,3,17,N/A,3,4,2017-12-07,3,3,3,4,N/A,5,W0233,3,3,3,43.636889686,3,-79.5635303983,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155380,66,4,320 THE WEST MALL,3,N/A,02,Etobicoke Centre,3,299658.366,4832773.299,1970,2017,2019,36636
N/A,3,14,N/A,4,4,2017-12-06,4,3,4,4,N/A,5,S1235,4,4,4,43.681866635,4,-79.422850993,16,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153347,78,4,607 ST CLAIR AVE W,4,N/A,12,Toronto-St. Paul's,3,311004.615,4837770.886,1989,2017,2019,36637
3,4,32,2,3,3,2017-12-06,2,3,2,2,N/A,3,W0327,2,3,2,43.636679641,3,-79.492405423,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155282,54,3,172 BERRY RD,3,N/A,03,Etobicoke-Lakeshore,4,305388.388,4832756.94,1954,2017,,36638
N/A,4,56,N/A,3,3,2017-12-06,3,3,3,3,N/A,5,S1221,3,4,3,43.708035598,4,-79.396523762,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 2 years,4153798,67,3,63 ROEHAMPTON AVE,4,3,12,Toronto-St. Paul's,3,313123.458,4840681.507,1928,2017,2017,36639
4,11,81,4,3,4,2017-12-06,3,4,3,3,4,5,S1221,4,4,4,43.708135683,4,-79.396161299,19,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153799,75,4,77 ROEHAMPTON AVE,3,4,12,Toronto-St. Paul's,4,313152.656,4840692.662,1989,2017,2017,36640
N/A,4,12,3,3,3,2017-12-06,3,3,4,3,N/A,5,N0832,4,3,4,43.7030609955,3,-79.4261250612,16,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4153965,69,3,3 RIDGE HILL DR,4,N/A,08,Eglinton-Lawrence,3,310738.645,4840125.312,1951,2017,2017,36641
4,7,52,3,3,3,2017-12-06,3,3,3,3,N/A,5,S1237,4,4,4,43.685105294,3,-79.407284173,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153370,68,4,263 RUSSELL HILL RD,3,N/A,12,Toronto-St. Paul's,3,312259.105,4838132.946,1960,2017,2017,36642
4,8,48,3,3,3,2017-12-06,3,3,3,3,N/A,5,S1237,3,3,4,43.68523873,3,-79.407324904,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153371,66,4,265 RUSSELL HILL RD,3,N/A,12,Toronto-St. Paul's,3,312255.805,4838147.767,1960,2017,2017,36643
N/A,4,44,3,2,2,2017-12-06,3,3,3,3,N/A,5,W0327,2,3,2,43.6388094067,3,-79.489549092,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155274,58,3,22 RIVERWOOD PKWY,2,N/A,03,Etobicoke-Lakeshore,4,305627.568,4832984.75,1958,2017,2019,36644
3,6,60,3,4,3,2017-12-06,4,3,3,3,N/A,5,W0335,4,3,3,43.6027168332,3,-79.4930979742,18,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4155513,70,4,2 ROYAL YORK RD,3,4,03,Etobicoke-Lakeshore,4,305341.508,4828975.031,1967,2017,2017,36645
3,5,72,3,3,3,2017-12-06,3,3,3,3,N/A,5,W0335,3,4,4,43.6031676706,3,-79.4934504653,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155512,68,4,6 ROYAL YORK RD,4,3,03,Etobicoke-Lakeshore,4,305313.049,4829025.116,1951,2017,2017,36646
N/A,3,11,N/A,3,3,2017-12-06,3,2,3,3,N/A,4,N0627,2,3,3,43.736204601,2,-79.484886345,16,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4154439,55,2,2988 KEELE ST,3,3,06,York Centre,3,306001.724,4843805.792,1954,2017,,36647
N/A,3,11,N/A,3,2,2017-12-06,2,2,2,3,N/A,4,N0627,2,3,3,43.736373339,3,-79.484931855,15,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4154438,51,3,2990 KEELE ST,2,N/A,06,York Centre,2,305998.055,4843824.537,1952,2017,2018,36648
N/A,4,12,N/A,3,3,2017-12-06,3,3,3,3,N/A,5,N0627,3,3,3,43.736711483,3,-79.48501293,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154437,63,3,2994 KEELE ST,3,3,06,York Centre,3,305991.518,4843862.101,1954,2017,,36649
N/A,3,16,N/A,3,3,2017-12-06,3,4,3,3,N/A,5,E2035,3,3,3,43.70167262,3,-79.253298302,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155862,63,2,46 GLEN EVEREST RD,3,N/A,20,Scarborough Southwest,3,324668.064,4839998.792,1952,2017,2018,36650
N/A,3,16,N/A,3,3,2017-12-06,3,3,3,3,N/A,5,E2035,3,3,3,43.701846021,3,-79.253208949,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155865,61,2,50 GLEN EVEREST RD,3,N/A,20,Scarborough Southwest,3,324675.207,4840018.077,1952,2017,2018,36651
N/A,3,12,N/A,4,3,2017-12-06,3,3,3,2,N/A,5,S0436,3,3,3,43.6388153342,N/A,-79.4301843033,14,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153043,63,3,3 ELM GROVE AVE,3,N/A,04,Parkdale-High Park,3,310417.398,4832987.572,1931,2017,2019,36652
2,3,12,N/A,3,3,2017-12-06,3,3,3,3,N/A,5,W0728,3,3,3,43.7417028619,3,-79.5393075079,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154258,61,3,5 DAMASK AVE,3,N/A,07,Humber River-Black Creek,3,301618.527,4844416.354,1973,2017,2018,36653
4,3,11,N/A,4,3,2017-12-06,3,3,3,3,N/A,5,N0823,2,4,3,43.7301212379,2,-79.4376331135,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154541,65,4,65 WASDALE CRES,3,N/A,08,Eglinton-Lawrence,3,309808.878,4843130.784,1956,2017,2020,36654
3,3,13,N/A,4,3,2017-12-06,3,4,4,3,N/A,4,N0823,3,4,4,43.7306506832,N/A,-79.4380380638,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154513,69,3,66 WASDALE CRES,4,N/A,08,Eglinton-Lawrence,3,309776.21,4843189.578,1956,2017,2018,36655
3,3,11,N/A,3,3,2017-12-06,3,3,3,3,N/A,5,N0823,2,3,3,43.730876788,N/A,-79.4343345171,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4154549,63,4,31 WASDALE CRES,3,N/A,08,Eglinton-Lawrence,3,310074.549,4843214.935,1950,2017,2018,36656
N/A,4,29,N/A,2,3,2017-12-06,3,3,3,3,N/A,4,W0229,3,3,3,43.6634527167,3,-79.520034594,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155328,60,3,291 THE KINGSWAY,3,3,02,Etobicoke Centre,3,303168.496,4835722.69,1955,2017,2018,36657
5,10,176,4,5,5,2017-12-06,5,4,5,5,4,5,W0728,4,4,5,,5,,19,5,5,PRIVATE,Evaluation needs to be conducted in 3 years,4288287,94,4,10 VENA WAY,5,N/A,07,Humber River-Black Creek,5,301509.893,4845429.881,2016,2017,2018,36658
N/A,4,36,N/A,3,3,2017-12-06,4,3,4,4,N/A,5,E2033,3,3,4,43.6874626683,4,-79.2720047537,15,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4152575,73,3,1420 KINGSTON RD,4,N/A,20,Scarborough Southwest,4,323164.95,4838414.823,1955,2017,2018,36659
N/A,6,41,3,3,3,2017-12-06,4,3,3,3,N/A,5,S1323,2,3,2,43.671964764,2,-79.374579123,15,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153603,60,2,451 BLOOR ST E,3,N/A,13,Toronto Centre,4,314898,4836676.533,1948,2017,2018,36660
N/A,3,19,N/A,3,3,2017-12-06,3,3,3,3,N/A,4,S1940,3,3,3,43.6724728988,N/A,-79.2898813658,13,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153688,62,3,59 BALSAM AVE,3,N/A,19,Beaches-East York,3,321727.989,4836745.748,1927,2017,2020,36661
3,5,24,3,3,3,2017-12-06,3,4,4,3,N/A,5,W0331,3,3,4,43.6083356867,3,-79.5473887151,17,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4155216,67,3,765 BROWNS LINE,3,N/A,03,Etobicoke-Lakeshore,3,300958.963,4829600.237,1962,2017,2017,36662
N/A,3,35,N/A,3,4,2017-12-06,3,2,3,3,N/A,4,S1322,4,4,3,43.6673313703,4,-79.3831025989,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153536,67,4,50 GLOUCESTER ST,3,N/A,13,Toronto Centre,3,314211.661,4836159.836,1928,2017,2019,36663
4,9,66,4,3,3,2017-12-06,3,3,4,4,N/A,5,S0437,3,3,4,43.6354033108,3,-79.4349062431,18,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4152982,69,3,95 JAMESON AVE,3,3,04,Parkdale-High Park,4,310036.705,4832608.24,1956,2017,2018,36664
N/A,3,48,N/A,3,4,2017-12-06,4,3,3,2,N/A,4,S1322,4,4,3,43.6682194895,3,-79.3810292281,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4153527,68,4,81 ISABELLA ST,3,N/A,13,Toronto Centre,4,314378.731,4836258.734,1928,2017,2019,36665
N/A,6,115,3,2,4,2017-12-06,3,4,4,4,3,5,W0727,4,3,3,43.749611484,3,-79.54723458,18,4,3,PRIVATE,Evaluation needs to be conducted in 2 years,4288923,69,4,2431 FINCH AVE W,3,N/A,07,Humber River-Black Creek,3,300980.433,4845291.518,1959,2017,2017,36666
N/A,3,12,N/A,3,3,2017-12-06,3,3,3,3,N/A,4,W0335,2,3,4,43.6000004031,N/A,-79.5135618333,14,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155528,63,3,20 FOURTEENTH ST,3,N/A,03,Etobicoke-Lakeshore,4,303689.494,4828673.281,1957,2017,2019,36667
N/A,3,12,N/A,3,3,2017-12-06,4,4,3,3,N/A,5,W0335,3,3,3,43.6004906208,N/A,-79.5030314026,14,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4155520,67,3,122 FIFTH ST,3,N/A,03,Etobicoke-Lakeshore,4,304539.618,4828727.682,1958,2017,,36668
3,3,30,3,3,3,2017-12-06,3,3,4,4,N/A,5,W0528,3,3,4,43.7048994606,3,-79.4973466692,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 2 years,4154327,67,3,1724 LAWRENCE AVE W,3,N/A,05,York South-Weston,4,304998.33,4840326.957,1959,2017,2017,36669
3,7,88,3,2,3,2017-12-06,3,4,4,2,N/A,5,E2431,2,4,4,43.7620489485,4,-79.211440469,17,N/A,4,PRIVATE,Evaluation needs to be conducted in 2 years,4152821,67,4,3827 LAWRENCE AVE E,3,N/A,24,Scarborough-Guildwood,3,328018.711,4846716.13,1970,2017,,36670
3,10,102,3,3,2,2017-12-06,3,3,3,2,3,3,E2431,3,3,3,43.7639678832,3,-79.2032064832,18,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4156558,54,2,3967 LAWRENCE AVE E,2,N/A,24,Scarborough-Guildwood,3,328680.928,4846931.64,1970,2017,2018,36671
N/A,4,33,3,3,3,2017-12-06,3,3,3,3,N/A,5,S1226,3,3,3,43.6959928836,N/A,-79.4029240111,15,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153936,63,3,110 ORIOLE PKWY,3,N/A,12,Toronto-St. Paul's,3,312609.473,4839341.983,1938,2017,2019,36672
3,9,44,3,3,3,2017-12-06,3,3,3,3,4,5,S1226,3,3,3,43.697013865,N/A,-79.4032770166,17,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4153938,64,3,240 ORIOLE PKWY,3,N/A,12,Toronto-St. Paul's,3,312580.886,4839455.38,1955,2017,2019,36673
N/A,3,21,N/A,3,3,2017-12-06,3,3,3,3,N/A,3,W0336,2,3,2,43.6119437281,3,-79.4894785843,16,N/A,2,PRIVATE,Evaluation needs to be conducted in 1 year,4155504,56,3,2507 LAKE SHORE BLVD W,3,3,03,Etobicoke-Lakeshore,3,305633.594,4830000.121,1955,2017,2017,36674
3,4,42,N/A,3,3,2017-12-06,3,3,3,3,N/A,3,W0336,3,3,3,43.6112488436,2,-79.4897028689,16,N/A,3,PRIVATE,Evaluation needs to be conducted in 1 year,4155502,59,3,2517 LAKE SHORE BLVD W,3,N/A,03,Etobicoke-Lakeshore,3,305617.985,4829937.637,1955,2017,2019,36675
3,23,416,2,2,3,2017-12-06,3,2,3,2,2,1,W0124,2,2,3,43.753301348,2,-79.586565549,18,N/A,2,PRIVATE,Building Audit,4155453,42,1,2737 KIPLING AVE,2,N/A,01,Etobicoke North,1,297813.2,4845708.779,1976,2017,2018,36676
3,19,343,2,2,3,2017-12-06,2,2,3,2,1,1,W0124,2,1,2,43.7544362323,2,-79.5871043127,18,N/A,2,PRIVATE,Building Audit,4155454,39,1,2757 KIPLING AVE,2,N/A,01,Etobicoke North,2,297770.21,4845833.956,1976,2017,2018,36677
N/A,3,13,N/A,3,3,2017-12-06,3,3,3,3,N/A,3,S1442,3,3,3,43.663704356,3,-79.327142442,14,N/A,N/A,PRIVATE,Evaluation needs to be conducted in 1 year,4153622,60,3,85 LAING ST,3,N/A,14,Toronto-Danforth,3,318731.892,4835790.185,1921,2017,,36678
